Order_ID,Order_Date,Customer_ID,Country,Product,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales
ORD00988,2025-06-30,CUST2469,Germany,Mobile,Website,5,163,10,733.5
ORD00989,2025-07-23,CUST9270,France,Monitor,Mobile App,3,904,5,2576.4
ORD00990,2025-12-25,CUST6269,France,Keyboard,Mobile App,4,579,5,2200.2
ORD00991,2025-09-05,CUST1033,Germany,Laptop,Website,3,52,5,148.2
ORD00992,2025-11-19,CUST7435,UK,Mobile,Website,2,866,15,1472.2
ORD00993,2025-11-18,CUST7166,France,Tablet,Website,4,272,10,979.2
ORD00994,2025-12-14,CUST7069,USA,Printer,Website,1,275,15,233.75
ORD00995,2024-08-14,CUST4137,UK,Mouse,Website,1,595,10,535.5
ORD00996,2024-08-27,CUST5599,Germany,Keyboard,Website,4,763,0,3052.0
ORD00997,2024-07-19,CUST9197,Germany,Headphones,Website,4,247,10,889.2
ORD00998,2025-11-06,CUST2070,USA,Mobile,Website,5,1177,5,5590.75
ORD00999,2024-09-22,CUST4143,UK,Mouse,Mobile App,5,486,10,2187.0
ORD01000,2024-01-03,CUST8086,Germany,Mouse,Website,4,126,10,453.6
ORD01001,2025-11-27,CUST6922,UK,Keyboard,Website,5,975,15,4143.75
ORD01002,2024-10-11,CUST6181,UK,Tablet,Website,4,1110,15,3774.0
ORD01003,2024-12-08,CUST4696,Germany,Mobile,Website,1,1191,0,1191.0
ORD01004,2024-07-20,CUST2029,UK,Laptop,Mobile App,2,694,10,1249.2
ORD01005,2025-03-18,CUST5049,UK,Printer,Website,1,704,10,633.6
ORD01006,2024-12-14,CUST2194,Germany,Mobile,Mobile App,1,703,5,667.85
ORD01007,2025-08-15,CUST1546,Germany,Monitor,Website,1,195,0,195.0
ORD01008,2024-05-10,CUST5939,Germany,Mobile,Website,1,925,0,925.0
ORD01009,2025-11-24,CUST5831,Germany,Tablet,Website,1,1165,0,1165.0
ORD01010,2025-09-24,CUST8428,Germany,Printer,Mobile App,4,497,0,1988.0
ORD01011,2025-09-27,CUST1425,Germany,Monitor,Website,5,227,10,1021.5
ORD01012,2024-04-20,CUST4172,USA,Mouse,Mobile App,1,45,0,45.0
ORD01013,2025-03-07,CUST4983,USA,Laptop,Website,4,930,5,3534.0
ORD01014,2024-05-10,CUST6098,USA,Headphones,Mobile App,3,912,10,2462.4
ORD01015,2024-11-12,CUST7042,UK,Headphones,Website,5,722,10,3249.0
ORD01016,2024-08-31,CUST7915,France,Keyboard,Website,5,1165,0,5825.0
ORD01017,2025-10-17,CUST4102,Germany,Printer,Mobile App,2,160,10,288.0
ORD01018,2025-08-15,CUST7859,France,Headphones,Website,5,707,10,3181.5
ORD01019,2025-04-10,CUST1060,USA,Keyboard,Mobile App,1,1035,5,983.25
ORD01020,2025-09-30,CUST6431,Germany,Keyboard,Mobile App,2,509,15,865.3
ORD01021,2024-07-07,CUST2208,France,Laptop,Website,1,763,0,763.0
ORD01022,2024-05-25,CUST6896,UK,Laptop,Website,3,921,5,2624.85
ORD01023,2024-07-21,CUST5292,USA,Monitor,Website,3,376,5,1071.6
ORD01024,2024-07-01,CUST5289,UK,Laptop,Website,2,64,5,121.6
ORD01025,2025-01-23,CUST5998,Germany,Keyboard,Mobile App,1,713,5,677.35
ORD01026,2025-01-16,CUST2071,UK,Headphones,Website,2,1099,15,1868.3
ORD01027,2024-07-13,CUST7131,France,Tablet,Website,2,1110,15,1887.0
ORD01028,2024-02-17,CUST3434,France,Keyboard,Website,5,407,10,1831.5
ORD01029,2025-10-06,CUST4428,UK,Printer,Website,3,278,15,708.9
ORD01030,2024-06-20,CUST9168,Germany,Headphones,Mobile App,5,814,10,3663.0
ORD01031,2025-12-30,CUST9106,Germany,Mouse,Mobile App,3,1096,15,2794.8
ORD01032,2025-10-15,CUST4596,USA,Printer,Website,5,94,5,446.5
ORD01033,2025-02-09,CUST7178,USA,Monitor,Mobile App,2,646,15,1098.2
ORD01034,2025-07-17,CUST5834,Germany,Monitor,Website,1,295,0,295.0
ORD01035,2025-08-20,CUST7981,Germany,Printer,Mobile App,1,972,10,874.8
ORD01036,2025-02-22,CUST5473,Germany,Laptop,Website,3,1038,10,2802.6
ORD01037,2025-03-28,CUST6883,UK,Mouse,Website,2,563,0,1126.0
ORD01038,2024-10-10,CUST2168,France,Laptop,Website,2,221,0,442.0
ORD01039,2024-12-07,CUST5959,France,Keyboard,Website,2,694,10,1249.2
ORD01040,2025-07-10,CUST5617,France,Tablet,Mobile App,3,37,10,99.9
ORD01041,2025-08-16,CUST7512,USA,Keyboard,Website,1,986,5,936.7
ORD01042,2025-04-30,CUST8559,France,Mobile,Mobile App,2,1076,15,1829.2
ORD01043,2024-07-11,CUST8187,Germany,Laptop,Mobile App,4,875,5,3325.0
ORD01044,2024-05-22,CUST1158,Germany,Monitor,Mobile App,5,282,10,1269.0
ORD01045,2024-08-18,CUST9808,France,Monitor,Website,4,891,15,3029.4
ORD01046,2025-08-04,CUST6410,Germany,Tablet,Website,1,304,5,288.8
ORD01047,2025-02-04,CUST4085,Germany,Mobile,Mobile App,1,1114,15,946.9
ORD01048,2025-08-06,CUST3808,UK,Headphones,Website,4,643,0,2572.0
ORD01049,2025-12-06,CUST4058,USA,Mobile,Mobile App,5,1020,0,5100.0
ORD01050,2024-10-17,CUST9591,UK,Printer,Website,2,497,10,894.6
ORD01051,2025-01-12,CUST6353,Germany,Tablet,Website,5,42,5,199.5
ORD01052,2024-04-23,CUST8835,UK,Tablet,Website,2,1118,15,1900.6
ORD01053,2024-05-13,CUST8778,USA,Mouse,Website,2,654,15,1111.8
ORD01054,2025-05-29,CUST1121,USA,Printer,Website,4,584,5,2219.2
ORD01055,2025-02-12,CUST9043,Germany,Printer,Website,5,525,10,2362.5
ORD01056,2024-04-03,CUST5873,Germany,Headphones,Mobile App,3,954,10,2575.8
ORD01057,2024-09-12,CUST7302,USA,Mobile,Mobile App,2,904,15,1536.8
ORD01058,2025-12-16,CUST5485,France,Mobile,Website,1,510,5,484.5
ORD01059,2025-05-20,CUST7041,UK,Mobile,Mobile App,4,1152,0,4608.0
ORD01060,2025-02-23,CUST4397,UK,Printer,Website,4,357,10,1285.2
ORD01061,2024-03-15,CUST7542,USA,Tablet,Website,4,800,10,2880.0
ORD01062,2024-01-11,CUST6359,Germany,Printer,Mobile App,3,254,5,723.9
ORD01063,2024-03-10,CUST8171,USA,Printer,Mobile App,1,1143,5,1085.85
ORD01064,2024-06-14,CUST3903,France,Mobile,Mobile App,2,56,0,112.0
ORD01065,2024-06-21,CUST3514,Germany,Monitor,Website,1,42,10,37.8
ORD01066,2024-08-09,CUST8242,UK,Mobile,Mobile App,1,1110,5,1054.5
ORD01067,2025-12-07,CUST1076,UK,Tablet,Website,3,929,0,2787.0
ORD01068,2024-09-12,CUST2497,UK,Tablet,Website,3,508,5,1447.8
ORD01069,2024-01-15,CUST4613,UK,Headphones,Website,3,413,0,1239.0
ORD01070,2024-02-15,CUST6359,France,Keyboard,Website,4,1069,0,4276.0
ORD01071,2025-07-08,CUST4807,USA,Mobile,Mobile App,4,896,0,3584.0
ORD01072,2024-11-27,CUST6181,UK,Tablet,Website,2,50,15,85.0
ORD01073,2025-04-14,CUST7045,UK,Mobile,Website,2,155,10,279.0
ORD01074,2025-02-24,CUST9784,USA,Mouse,Website,3,1043,0,3129.0
ORD01075,2025-09-06,CUST6440,USA,Monitor,Mobile App,3,815,5,2322.75
ORD01076,2024-03-10,CUST7264,USA,Laptop,Website,3,56,15,142.8
ORD01077,2024-01-22,CUST4873,Germany,Keyboard,Website,5,274,10,1233.0
ORD01078,2024-03-02,CUST5859,USA,Headphones,Mobile App,2,787,15,1337.9
ORD01079,2024-07-28,CUST6385,USA,Mouse,Mobile App,1,507,15,430.95
ORD01080,2025-10-21,CUST5726,UK,Keyboard,Mobile App,1,1086,15,923.1
ORD01081,2024-12-16,CUST5068,USA,Tablet,Mobile App,2,441,0,882.0
ORD01082,2024-07-06,CUST9055,UK,Keyboard,Website,4,32,0,128.0
ORD01083,2025-10-11,CUST2503,USA,Keyboard,Website,2,438,5,832.2
ORD01084,2025-06-03,CUST6103,USA,Keyboard,Website,1,892,15,758.2
ORD01085,2025-03-10,CUST5675,Germany,Keyboard,Mobile App,2,529,10,952.2
ORD01086,2025-05-07,CUST7188,USA,Printer,Mobile App,1,756,15,642.6
ORD01087,2025-03-08,CUST8897,UK,Tablet,Mobile App,5,907,5,4308.25
ORD01088,2024-03-26,CUST3878,France,Tablet,Mobile App,3,1120,5,3192.0
ORD01089,2024-11-09,CUST8878,UK,Monitor,Website,4,600,15,2040.0
ORD01090,2025-04-25,CUST1068,UK,Monitor,Mobile App,2,336,5,638.4
ORD01091,2025-02-18,CUST7292,Germany,Mouse,Website,4,828,10,2980.8
ORD01092,2025-02-22,CUST3660,USA,Tablet,Mobile App,1,274,15,232.9
ORD01093,2024-12-22,CUST1945,Germany,Tablet,Website,5,1020,10,4590.0
ORD01094,2024-09-05,CUST1462,USA,Mouse,Mobile App,4,90,10,324.0
ORD01095,2025-11-28,CUST3644,UK,Mobile,Website,2,540,5,1026.0
ORD01096,2025-10-21,CUST9495,USA,Tablet,Website,4,834,0,3336.0
ORD01097,2025-03-13,CUST6045,Germany,Mobile,Website,3,638,15,1626.9
ORD01098,2025-10-13,CUST5407,USA,Tablet,Mobile App,5,725,5,3443.75
ORD01099,2024-01-07,CUST2587,UK,Tablet,Mobile App,2,1027,0,2054.0
ORD01100,2025-11-01,CUST3890,France,Headphones,Website,3,902,5,2570.7
ORD01101,2024-07-21,CUST8383,USA,Headphones,Website,4,392,0,1568.0
ORD01102,2024-03-01,CUST7697,Germany,Mobile,Website,2,412,10,741.6
ORD01103,2024-03-22,CUST3042,France,Mobile,Mobile App,3,195,15,497.25
ORD01104,2024-01-31,CUST8949,UK,Laptop,Website,5,500,15,2125.0
ORD01105,2024-09-29,CUST4458,UK,Tablet,Mobile App,1,105,0,105.0
ORD01106,2025-05-12,CUST6514,France,Monitor,Mobile App,4,710,15,2414.0
ORD01107,2024-09-02,CUST1937,France,Monitor,Website,3,836,15,2131.8
ORD01108,2024-01-04,CUST1420,UK,Mouse,Website,4,842,5,3199.6
ORD01109,2025-01-12,CUST4079,UK,Monitor,Website,4,993,15,3376.2
ORD01110,2025-10-10,CUST8279,USA,Printer,Mobile App,3,113,10,305.1
ORD01111,2025-09-19,CUST8800,UK,Tablet,Mobile App,1,733,15,623.05
ORD01112,2025-09-13,CUST3094,Germany,Mobile,Mobile App,2,313,0,626.0
ORD01113,2025-11-20,CUST8311,UK,Printer,Website,5,976,5,4636.0
ORD01114,2024-09-06,CUST2728,Germany,Laptop,Website,2,369,0,738.0
ORD01115,2024-11-30,CUST5220,Germany,Mobile,Website,4,594,5,2257.2
ORD01116,2025-07-01,CUST4666,UK,Monitor,Mobile App,4,205,10,738.0
ORD01117,2025-01-25,CUST4662,France,Mobile,Mobile App,5,914,5,4341.5
ORD01118,2024-03-30,CUST4082,UK,Monitor,Website,1,202,10,181.8
ORD01119,2024-11-16,CUST2013,USA,Tablet,Mobile App,4,23,10,82.8
ORD01120,2024-11-23,CUST2746,Germany,Laptop,Mobile App,3,278,5,792.3
ORD01121,2024-11-19,CUST9189,Germany,Headphones,Mobile App,2,627,5,1191.3
ORD01122,2024-05-29,CUST9230,UK,Mouse,Mobile App,1,675,10,607.5
ORD01123,2025-10-08,CUST7171,UK,Monitor,Website,2,1033,10,1859.4
ORD01124,2024-08-03,CUST8987,Germany,Mouse,Website,2,127,5,241.3
ORD01125,2024-01-23,CUST7921,Germany,Monitor,Mobile App,5,823,10,3703.5
ORD01126,2025-02-04,CUST5626,USA,Tablet,Website,1,1101,10,990.9
ORD01127,2024-05-14,CUST8496,USA,Headphones,Mobile App,3,130,10,351.0
ORD01128,2025-12-13,CUST4436,USA,Keyboard,Website,4,616,5,2340.8
ORD01129,2025-01-05,CUST7169,Germany,Headphones,Website,5,228,5,1083.0
ORD01130,2024-04-08,CUST1859,UK,Monitor,Mobile App,3,990,5,2821.5
ORD01131,2024-06-01,CUST2946,USA,Tablet,Mobile App,4,521,0,2084.0
ORD01132,2024-11-05,CUST2468,Germany,Tablet,Mobile App,5,373,15,1585.25
ORD01133,2025-10-09,CUST2966,UK,Mobile,Website,4,772,0,3088.0
ORD01134,2025-05-15,CUST8856,France,Mobile,Website,5,480,0,2400.0
ORD01135,2025-01-28,CUST3051,UK,Monitor,Website,4,908,10,3268.8
ORD01136,2025-12-31,CUST1323,Germany,Printer,Website,5,398,15,1691.5
ORD01137,2025-06-15,CUST4399,UK,Headphones,Website,5,1123,0,5615.0
ORD01138,2024-01-06,CUST3015,UK,Headphones,Website,5,935,10,4207.5
ORD01139,2025-10-30,CUST1573,UK,Mobile,Mobile App,2,199,10,358.2
ORD01140,2025-01-07,CUST1001,USA,Mouse,Website,5,371,15,1576.75
ORD01141,2025-06-15,CUST3291,Germany,Monitor,Mobile App,3,1113,15,2838.15
ORD01142,2025-09-12,CUST2622,UK,Keyboard,Website,5,1065,5,5058.75
ORD01143,2024-07-11,CUST3198,USA,Monitor,Mobile App,2,633,5,1202.7
ORD01144,2024-05-11,CUST5177,France,Tablet,Website,5,884,0,4420.0
ORD01145,2025-02-13,CUST7968,USA,Keyboard,Website,4,190,10,684.0
ORD01146,2025-10-06,CUST9379,USA,Tablet,Website,3,414,10,1117.8
ORD01147,2024-11-19,CUST5055,UK,Mouse,Website,4,796,0,3184.0
ORD01148,2025-06-28,CUST2080,France,Mobile,Mobile App,1,1143,15,971.55
ORD01149,2024-12-07,CUST5483,UK,Mobile,Mobile App,3,319,5,909.15
ORD01150,2024-08-15,CUST3879,France,Printer,Website,4,235,0,940.0
ORD01151,2025-06-25,CUST5440,UK,Laptop,Website,3,1191,10,3215.7
ORD01152,2024-11-21,CUST9711,Germany,Printer,Website,4,390,10,1404.0
ORD01153,2024-09-22,CUST3070,USA,Tablet,Mobile App,1,1071,5,1017.45
ORD01154,2024-02-24,CUST8500,USA,Printer,Mobile App,3,530,15,1351.5
ORD01155,2025-04-24,CUST8008,USA,Mouse,Website,5,607,10,2731.5
ORD01156,2024-11-08,CUST2302,UK,Keyboard,Website,4,660,0,2640.0
ORD01157,2024-06-18,CUST5683,Germany,Laptop,Mobile App,5,137,0,685.0
ORD01158,2025-11-24,CUST9156,UK,Tablet,Website,5,299,15,1270.75
ORD01159,2025-09-23,CUST9754,France,Keyboard,Website,2,34,15,57.8
ORD01160,2025-09-13,CUST3864,UK,Monitor,Website,4,365,5,1387.0
ORD01161,2025-06-10,CUST9118,Germany,Headphones,Mobile App,3,124,15,316.2
ORD01162,2024-04-25,CUST5752,France,Printer,Mobile App,3,531,0,1593.0
ORD01163,2024-09-28,CUST4562,France,Laptop,Mobile App,2,24,15,40.8
ORD01164,2025-09-24,CUST1096,Germany,Monitor,Mobile App,4,137,10,493.2
ORD01165,2024-12-28,CUST4050,Germany,Monitor,Website,1,30,10,27.0
ORD01166,2024-04-13,CUST2388,USA,Tablet,Website,4,1027,5,3902.6
ORD01167,2025-05-14,CUST4704,Germany,Tablet,Mobile App,1,338,10,304.2
ORD01168,2024-11-02,CUST9788,France,Mobile,Mobile App,3,897,5,2556.45
ORD01169,2025-11-03,CUST6795,Germany,Laptop,Mobile App,4,351,5,1333.8
ORD01170,2025-12-27,CUST5667,UK,Headphones,Mobile App,2,246,5,467.4
ORD01171,2025-03-07,CUST4260,Germany,Mouse,Website,3,84,5,239.4
ORD01172,2025-03-07,CUST3087,France,Tablet,Mobile App,4,1146,15,3896.4
ORD01173,2024-05-14,CUST3066,USA,Monitor,Website,1,240,0,240.0
ORD01174,2025-12-01,CUST8039,UK,Tablet,Mobile App,2,126,10,226.8
ORD01175,2024-10-23,CUST8027,USA,Headphones,Website,3,1015,0,3045.0
ORD01176,2024-09-12,CUST5052,Germany,Keyboard,Mobile App,3,255,10,688.5
ORD01177,2025-12-24,CUST4091,USA,Keyboard,Website,1,1048,5,995.6
ORD01178,2024-05-15,CUST4148,USA,Tablet,Website,4,98,10,352.8
ORD01179,2025-09-23,CUST7231,Germany,Mouse,Website,2,206,0,412.0
ORD01180,2024-08-15,CUST2005,Germany,Laptop,Mobile App,3,892,15,2274.6
ORD01181,2024-04-22,CUST6751,Germany,Keyboard,Mobile App,3,764,10,2062.8
ORD01182,2024-02-18,CUST1854,France,Keyboard,Mobile App,2,103,0,206.0
ORD01183,2025-04-28,CUST4028,France,Printer,Mobile App,3,226,15,576.3
ORD01184,2024-12-08,CUST1223,USA,Monitor,Mobile App,3,248,0,744.0
ORD01185,2025-01-05,CUST4903,France,Keyboard,Mobile App,5,1103,10,4963.5
ORD01186,2024-03-30,CUST1672,USA,Keyboard,Mobile App,1,287,0,287.0
ORD01187,2024-04-11,CUST5939,Germany,Keyboard,Website,1,1139,10,1025.1
ORD01188,2024-02-14,CUST5137,France,Monitor,Mobile App,2,412,15,700.4
ORD01189,2025-10-06,CUST8910,Germany,Laptop,Website,1,913,0,913.0
ORD01190,2025-09-05,CUST1744,UK,Keyboard,Mobile App,3,284,10,766.8
ORD01191,2025-05-21,CUST3711,Germany,Tablet,Mobile App,5,1071,0,5355.0
ORD01192,2025-02-14,CUST4015,UK,Headphones,Website,5,576,5,2736.0
ORD01193,2025-08-29,CUST9254,France,Mouse,Website,1,1070,15,909.5
ORD01194,2024-10-30,CUST3803,USA,Laptop,Website,3,1150,0,3450.0
ORD01195,2024-10-25,CUST3178,France,Laptop,Website,1,323,10,290.7
ORD01196,2024-08-03,CUST6692,France,Monitor,Website,5,257,0,1285.0
ORD01197,2025-12-23,CUST7690,France,Monitor,Website,5,560,5,2660.0
ORD01198,2025-10-02,CUST5582,USA,Mouse,Website,1,748,5,710.6
ORD01199,2025-07-04,CUST5216,USA,Printer,Website,5,237,15,1007.25
ORD01200,2024-11-28,CUST3550,Germany,Keyboard,Mobile App,3,437,15,1114.35
ORD01201,2025-01-12,CUST9125,USA,Printer,Website,2,1001,0,2002.0
ORD01202,2024-06-29,CUST3955,France,Laptop,Mobile App,2,1186,15,2016.2
ORD01203,2024-06-15,CUST2137,USA,Mobile,Mobile App,2,827,5,1571.3
ORD01204,2024-09-08,CUST9630,USA,Laptop,Website,4,844,0,3376.0
ORD01205,2025-01-21,CUST1222,UK,Headphones,Website,4,62,0,248.0
ORD01206,2024-03-26,CUST1153,UK,Monitor,Website,3,312,0,936.0
ORD01207,2024-07-26,CUST3672,France,Monitor,Mobile App,2,1003,15,1705.1
ORD01208,2024-06-07,CUST9906,UK,Laptop,Website,2,134,10,241.2
ORD01209,2024-04-15,CUST9381,Germany,Headphones,Website,5,627,0,3135.0
ORD01210,2024-08-17,CUST7314,USA,Monitor,Mobile App,1,484,15,411.4
ORD01211,2024-08-19,CUST3778,UK,Keyboard,Website,4,250,15,850.0
ORD01212,2024-10-15,CUST2939,France,Mobile,Website,3,176,10,475.2
ORD01213,2025-09-11,CUST9691,France,Headphones,Mobile App,2,384,15,652.8
ORD01214,2024-06-02,CUST2702,France,Printer,Mobile App,3,607,10,1638.9
ORD01215,2024-09-28,CUST3401,France,Headphones,Mobile App,1,24,5,22.8
ORD01216,2025-04-02,CUST8003,France,Headphones,Website,4,157,0,628.0
ORD01217,2024-11-26,CUST6777,France,Printer,Mobile App,2,392,15,666.4
ORD01218,2025-05-07,CUST5028,Germany,Tablet,Mobile App,4,702,5,2667.6
ORD01219,2025-07-05,CUST7301,UK,Tablet,Website,5,1028,5,4883.0
ORD01220,2025-12-20,CUST1046,USA,Laptop,Mobile App,1,501,10,450.9
ORD01221,2025-07-25,CUST1976,France,Monitor,Website,4,293,0,1172.0
ORD01222,2024-10-28,CUST4973,USA,Keyboard,Website,4,315,15,1071.0
ORD01223,2024-05-21,CUST1431,Germany,Monitor,Website,1,313,15,266.05
ORD01224,2025-12-19,CUST3591,UK,Headphones,Mobile App,1,171,15,145.35
ORD01225,2024-05-24,CUST1204,Germany,Headphones,Website,1,521,0,521.0
ORD01226,2025-04-26,CUST8703,Germany,Monitor,Mobile App,2,1100,10,1980.0
ORD01227,2025-10-22,CUST3554,UK,Laptop,Website,1,607,0,607.0
ORD01228,2025-05-30,CUST7940,Germany,Mouse,Mobile App,2,42,15,71.4
ORD01229,2025-12-27,CUST5453,UK,Tablet,Website,2,887,5,1685.3
ORD01230,2024-08-04,CUST7427,USA,Mobile,Mobile App,4,134,5,509.2
ORD01231,2025-05-03,CUST3700,UK,Monitor,Mobile App,3,849,15,2164.95
ORD01232,2024-07-18,CUST2274,France,Monitor,Website,3,242,0,726.0
ORD01233,2024-09-02,CUST2070,USA,Laptop,Mobile App,3,353,0,1059.0
ORD01234,2024-07-11,CUST4937,France,Mobile,Website,5,433,0,2165.0
ORD01235,2025-07-31,CUST6154,UK,Mouse,Website,4,113,0,452.0
ORD01236,2024-12-31,CUST6152,Germany,Monitor,Website,3,835,5,2379.75
ORD01237,2025-12-20,CUST9250,UK,Headphones,Website,1,698,15,593.3
ORD01238,2025-08-24,CUST5753,USA,Headphones,Mobile App,4,996,0,3984.0
ORD01239,2024-03-21,CUST3307,USA,Monitor,Mobile App,1,494,5,469.3
ORD01240,2024-05-14,CUST8059,UK,Tablet,Website,3,615,10,1660.5
ORD01241,2024-08-01,CUST9151,UK,Laptop,Website,5,173,5,821.75
ORD01242,2024-11-12,CUST2541,Germany,Monitor,Website,5,198,15,841.5
ORD01243,2024-10-29,CUST6952,France,Mobile,Website,2,159,10,286.2
ORD01244,2024-07-02,CUST5194,Germany,Headphones,Website,4,548,15,1863.2
ORD01245,2025-08-05,CUST5696,Germany,Tablet,Website,4,101,10,363.6
ORD01246,2025-03-27,CUST7122,UK,Tablet,Mobile App,3,1069,10,2886.3
ORD01247,2024-09-26,CUST1130,USA,Mobile,Mobile App,1,136,5,129.2
ORD01248,2025-01-19,CUST2195,USA,Tablet,Mobile App,2,1187,15,2017.9
ORD01249,2025-11-16,CUST8675,Germany,Mobile,Website,1,734,15,623.9
ORD01250,2024-07-03,CUST4268,Germany,Monitor,Website,1,832,15,707.2
ORD01251,2024-11-20,CUST8802,UK,Mouse,Mobile App,3,1015,5,2892.75
ORD01252,2024-02-09,CUST3384,USA,Monitor,Website,5,338,15,1436.5
ORD01253,2025-09-07,CUST8046,Germany,Keyboard,Website,4,147,10,529.2
ORD01254,2024-08-04,CUST5129,USA,Mobile,Website,1,886,10,797.4
ORD01255,2024-03-11,CUST5887,Germany,Tablet,Website,3,849,0,2547.0
ORD01256,2025-11-16,CUST2514,Germany,Monitor,Mobile App,3,396,0,1188.0
ORD01257,2024-06-17,CUST8890,Germany,Headphones,Mobile App,2,735,15,1249.5
ORD01258,2024-12-29,CUST4253,UK,Headphones,Mobile App,5,816,0,4080.0
ORD01259,2025-11-11,CUST8514,USA,Printer,Mobile App,3,49,5,139.65
ORD01260,2024-04-26,CUST8381,USA,Printer,Website,4,558,0,2232.0
ORD01261,2024-02-07,CUST9947,USA,Tablet,Website,2,404,15,686.8
ORD01262,2024-12-22,CUST7066,France,Laptop,Mobile App,2,411,0,822.0
ORD01263,2024-11-10,CUST8471,Germany,Tablet,Mobile App,5,275,15,1168.75
ORD01264,2024-12-26,CUST2857,USA,Printer,Mobile App,5,892,10,4014.0
ORD01265,2025-01-17,CUST9892,Germany,Tablet,Mobile App,2,1152,5,2188.8
ORD01266,2025-11-06,CUST2435,UK,Mobile,Website,4,600,0,2400.0
ORD01267,2025-09-23,CUST9924,UK,Printer,Website,4,232,15,788.8
ORD01268,2025-11-14,CUST4651,Germany,Tablet,Website,3,881,5,2510.85
ORD01269,2024-07-19,CUST8601,Germany,Tablet,Website,4,274,10,986.4
ORD01270,2025-01-18,CUST5384,France,Mouse,Mobile App,2,1059,10,1906.2
ORD01271,2025-11-20,CUST1535,UK,Laptop,Website,2,28,15,47.6
ORD01272,2025-01-18,CUST3792,Germany,Keyboard,Mobile App,5,670,10,3015.0
ORD01273,2024-07-16,CUST8030,USA,Tablet,Website,5,825,0,4125.0
ORD01274,2025-02-16,CUST8166,USA,Mobile,Website,3,1079,5,3075.15
ORD01275,2025-05-31,CUST3605,France,Keyboard,Website,1,822,10,739.8
ORD01276,2024-04-05,CUST3507,UK,Mobile,Mobile App,1,915,0,915.0
ORD01277,2024-01-26,CUST4056,USA,Keyboard,Mobile App,2,949,10,1708.2
ORD01278,2024-07-17,CUST5267,UK,Mouse,Website,5,522,15,2218.5
ORD01279,2024-05-27,CUST8522,UK,Mobile,Website,1,231,0,231.0
ORD01280,2024-10-16,CUST2267,Germany,Monitor,Website,3,389,0,1167.0
ORD01281,2025-02-04,CUST7778,UK,Printer,Website,1,1025,0,1025.0
ORD01282,2024-08-03,CUST8387,USA,Headphones,Mobile App,4,788,10,2836.8
ORD01283,2024-01-11,CUST2920,France,Monitor,Mobile App,2,1181,0,2362.0
ORD01284,2025-09-20,CUST3595,France,Mobile,Website,5,1139,0,5695.0
ORD01285,2025-09-12,CUST9486,USA,Keyboard,Mobile App,1,1117,0,1117.0
ORD01286,2024-04-27,CUST3270,USA,Mobile,Website,2,80,10,144.0
ORD01287,2024-10-01,CUST2506,France,Mouse,Mobile App,3,1006,5,2867.1
ORD01288,2025-05-22,CUST4163,France,Headphones,Website,4,1069,15,3634.6
ORD01289,2025-12-04,CUST6105,USA,Keyboard,Mobile App,3,824,0,2472.0
ORD01290,2025-03-19,CUST6222,UK,Tablet,Mobile App,4,887,10,3193.2
ORD01291,2024-07-23,CUST2052,Germany,Headphones,Website,5,742,10,3339.0
ORD01292,2025-06-07,CUST9691,France,Tablet,Website,3,859,10,2319.3
ORD01293,2024-04-27,CUST4046,France,Keyboard,Website,2,680,15,1156.0
ORD01294,2024-08-08,CUST6151,UK,Laptop,Mobile App,3,781,5,2225.85
ORD01295,2025-12-05,CUST8624,France,Keyboard,Website,1,693,5,658.35
ORD01296,2025-01-29,CUST2686,France,Mobile,Mobile App,3,454,5,1293.9
ORD01297,2025-11-29,CUST4246,USA,Laptop,Mobile App,4,670,10,2412.0
ORD01298,2025-05-25,CUST2953,UK,Printer,Website,1,582,15,494.7
ORD01299,2025-09-07,CUST1348,France,Laptop,Website,3,804,5,2291.4
ORD01300,2025-04-17,CUST1606,UK,Monitor,Website,3,288,15,734.4
ORD01301,2024-03-12,CUST5931,France,Monitor,Mobile App,4,214,15,727.6
ORD01302,2025-02-13,CUST9090,UK,Tablet,Mobile App,1,1159,10,1043.1
ORD01303,2025-12-14,CUST7126,UK,Laptop,Website,4,1030,0,4120.0
ORD01304,2024-02-18,CUST6289,Germany,Keyboard,Website,1,304,0,304.0
ORD01305,2024-03-31,CUST1860,France,Laptop,Website,2,775,0,1550.0
ORD01306,2024-02-19,CUST6395,Germany,Mouse,Website,3,173,10,467.1
ORD01307,2024-05-21,CUST3069,France,Headphones,Mobile App,5,963,0,4815.0
ORD01308,2025-10-14,CUST8830,Germany,Mouse,Mobile App,4,270,5,1026.0
ORD01309,2025-05-09,CUST5853,UK,Monitor,Website,2,208,10,374.4
ORD01310,2025-11-06,CUST9103,UK,Keyboard,Website,2,179,0,358.0
ORD01311,2025-11-17,CUST4078,Germany,Mobile,Mobile App,2,978,15,1662.6
ORD01312,2024-08-01,CUST6108,Germany,Headphones,Website,5,1100,10,4950.0
ORD01313,2024-05-13,CUST8412,USA,Tablet,Website,2,764,15,1298.8
ORD01314,2024-03-11,CUST6032,UK,Headphones,Mobile App,3,886,5,2525.1
ORD01315,2024-04-19,CUST8550,USA,Mouse,Website,1,512,0,512.0
ORD01316,2025-05-02,CUST5351,UK,Mobile,Mobile App,5,947,10,4261.5
ORD01317,2025-03-17,CUST9227,Germany,Monitor,Website,2,328,15,557.6
